Date,time,Consumption,Month,Day,Year,Weekday,Hour,Min,HourMin
8/23/2017,18:00:00,48390.0,8,23,2017,Tue,18,00,18:00
8/23/2017,18:30:00,48656.0,8,23,2017,Tue,18,30,18:30
8/23/2017,19:00:00,49034.0,8,23,2017,Tue,19,00,19:00
8/23/2017,19:30:00,48624.0,8,23,2017,Tue,19,30,19:30
8/23/2017,20:00:00,47680.0,8,23,2017,Tue,20,00,20:00
8/23/2017,20:30:00,46459.0,8,23,2017,Tue,20,30,20:30
8/23/2017,21:00:00,46619.0,8,23,2017,Tue,21,00,21:00
8/23/2017,21:30:00,47155.0,8,23,2017,Tue,21,30,21:30
8/23/2017,22:00:00,46127.0,8,23,2017,Tue,22,00,22:00
8/23/2017,22:30:00,46282.0,8,23,2017,Tue,22,30,22:30
8/23/2017,23:00:00,48598.0,8,23,2017,Tue,23,00,23:00
8/23/2017,23:30:00,47429.0,8,23,2017,Tue,23,30,23:30
8/24/2017,0:00:00,46609.0,8,24,2017,Wed,0,00,0:00
8/24/2017,0:30:00,44151.0,8,24,2017,Wed,0,30,0:30
8/24/2017,1:00:00,41194.0,8,24,2017,Wed,1,00,1:00
8/24/2017,1:30:00,40674.0,8,24,2017,Wed,1,30,1:30
8/24/2017,2:00:00,39969.0,8,24,2017,Wed,2,00,2:00
8/24/2017,2:30:00,39373.0,8,24,2017,Wed,2,30,2:30
8/24/2017,3:00:00,37744.0,8,24,2017,Wed,3,00,3:00
8/24/2017,3:30:00,37025.0,8,24,2017,Wed,3,30,3:30
8/24/2017,4:00:00,36383.0,8,24,2017,Wed,4,00,4:00
8/24/2017,4:30:00,36275.0,8,24,2017,Wed,4,30,4:30
8/24/2017,5:00:00,36340.0,8,24,2017,Wed,5,00,5:00
8/24/2017,5:30:00,37643.0,8,24,2017,Wed,5,30,5:30
8/24/2017,6:00:00,38922.0,8,24,2017,Wed,6,00,6:00
8/24/2017,6:30:00,40789.0,8,24,2017,Wed,6,30,6:30
8/24/2017,7:00:00,41652.0,8,24,2017,Wed,7,00,7:00
8/24/2017,7:30:00,42792.0,8,24,2017,Wed,7,30,7:30
8/24/2017,8:00:00,44363.0,8,24,2017,Wed,8,00,8:00
8/24/2017,8:30:00,46230.0,8,24,2017,Wed,8,30,8:30
8/24/2017,9:00:00,47768.0,8,24,2017,Wed,9,00,9:00
8/24/2017,9:30:00,48870.0,8,24,2017,Wed,9,30,9:30
8/24/2017,10:00:00,49935.0,8,24,2017,Wed,10,00,10:00
8/24/2017,10:30:00,50649.0,8,24,2017,Wed,10,30,10:30
8/24/2017,11:00:00,51234.0,8,24,2017,Wed,11,00,11:00
8/24/2017,11:30:00,51699.0,8,24,2017,Wed,11,30,11:30
8/24/2017,12:00:00,52498.0,8,24,2017,Wed,12,00,12:00
8/24/2017,12:30:00,52666.0,8,24,2017,Wed,12,30,12:30
8/24/2017,13:00:00,53190.0,8,24,2017,Wed,13,00,13:00
8/24/2017,13:30:00,52123.0,8,24,2017,Wed,13,30,13:30
8/24/2017,14:00:00,51927.0,8,24,2017,Wed,14,00,14:00
8/24/2017,14:30:00,52011.0,8,24,2017,Wed,14,30,14:30
8/24/2017,15:00:00,51286.0,8,24,2017,Wed,15,00,15:00
8/24/2017,15:30:00,50727.0,8,24,2017,Wed,15,30,15:30
8/24/2017,16:00:00,50137.0,8,24,2017,Wed,16,00,16:00
8/24/2017,16:30:00,49450.0,8,24,2017,Wed,16,30,16:30
8/24/2017,17:00:00,49146.0,8,24,2017,Wed,17,00,17:00
8/24/2017,17:30:00,48639.0,8,24,2017,Wed,17,30,17:30
8/24/2017,18:00:00,48639.0,8,24,2017,Wed,18,00,18:00
8/24/2017,18:30:00,48764.0,8,24,2017,Wed,18,30,18:30
8/24/2017,19:00:00,49313.0,8,24,2017,Wed,19,00,19:00
8/24/2017,19:30:00,49003.0,8,24,2017,Wed,19,30,19:30
8/24/2017,20:00:00,48083.0,8,24,2017,Wed,20,00,20:00
8/24/2017,20:30:00,46930.0,8,24,2017,Wed,20,30,20:30
8/24/2017,21:00:00,47260.0,8,24,2017,Wed,21,00,21:00
8/24/2017,21:30:00,47371.0,8,24,2017,Wed,21,30,21:30
8/24/2017,22:00:00,46387.0,8,24,2017,Wed,22,00,22:00
8/24/2017,22:30:00,46385.0,8,24,2017,Wed,22,30,22:30
8/24/2017,23:00:00,48644.0,8,24,2017,Wed,23,00,23:00
8/24/2017,23:30:00,47554.0,8,24,2017,Wed,23,30,23:30
8/25/2017,0:00:00,46898.0,8,25,2017,Thu,0,00,0:00
8/25/2017,0:30:00,44350.0,8,25,2017,Thu,0,30,0:30
8/25/2017,1:00:00,41305.0,8,25,2017,Thu,1,00,1:00
8/25/2017,1:30:00,40657.0,8,25,2017,Thu,1,30,1:30
8/25/2017,2:00:00,40049.0,8,25,2017,Thu,2,00,2:00
8/25/2017,2:30:00,39489.0,8,25,2017,Thu,2,30,2:30
8/25/2017,3:00:00,37763.0,8,25,2017,Thu,3,00,3:00
8/25/2017,3:30:00,36961.0,8,25,2017,Thu,3,30,3:30
8/25/2017,4:00:00,36363.0,8,25,2017,Thu,4,00,4:00
8/25/2017,4:30:00,36375.0,8,25,2017,Thu,4,30,4:30
8/25/2017,5:00:00,36600.0,8,25,2017,Thu,5,00,5:00
8/25/2017,5:30:00,37819.0,8,25,2017,Thu,5,30,5:30
8/25/2017,6:00:00,38812.0,8,25,2017,Thu,6,00,6:00
8/25/2017,6:30:00,40910.0,8,25,2017,Thu,6,30,6:30
8/25/2017,7:00:00,41607.0,8,25,2017,Thu,7,00,7:00
8/25/2017,7:30:00,42870.0,8,25,2017,Thu,7,30,7:30
8/25/2017,8:00:00,44580.0,8,25,2017,Thu,8,00,8:00
8/25/2017,8:30:00,46495.0,8,25,2017,Thu,8,30,8:30
8/25/2017,9:00:00,47959.0,8,25,2017,Thu,9,00,9:00
8/25/2017,9:30:00,49306.0,8,25,2017,Thu,9,30,9:30
8/25/2017,10:00:00,50234.0,8,25,2017,Thu,10,00,10:00
8/25/2017,10:30:00,50949.0,8,25,2017,Thu,10,30,10:30
8/25/2017,11:00:00,51522.0,8,25,2017,Thu,11,00,11:00
8/25/2017,11:30:00,52048.0,8,25,2017,Thu,11,30,11:30
8/25/2017,12:00:00,52816.0,8,25,2017,Thu,12,00,12:00
8/25/2017,12:30:00,52928.0,8,25,2017,Thu,12,30,12:30
8/25/2017,13:00:00,53199.0,8,25,2017,Thu,13,00,13:00
8/25/2017,13:30:00,52145.0,8,25,2017,Thu,13,30,13:30
8/25/2017,14:00:00,51662.0,8,25,2017,Thu,14,00,14:00
8/25/2017,14:30:00,51836.0,8,25,2017,Thu,14,30,14:30
8/25/2017,15:00:00,51033.0,8,25,2017,Thu,15,00,15:00
8/25/2017,15:30:00,50514.0,8,25,2017,Thu,15,30,15:30
8/25/2017,16:00:00,49703.0,8,25,2017,Thu,16,00,16:00
8/25/2017,16:30:00,48896.0,8,25,2017,Thu,16,30,16:30
8/25/2017,17:00:00,48514.0,8,25,2017,Thu,17,00,17:00
8/25/2017,17:30:00,48173.0,8,25,2017,Thu,17,30,17:30
8/25/2017,18:00:00,48225.0,8,25,2017,Thu,18,00,18:00
8/25/2017,18:30:00,48426.0,8,25,2017,Thu,18,30,18:30
8/25/2017,19:00:00,48685.0,8,25,2017,Thu,19,00,19:00
8/25/2017,19:30:00,48160.0,8,25,2017,Thu,19,30,19:30
8/25/2017,20:00:00,47456.0,8,25,2017,Thu,20,00,20:00
8/25/2017,20:30:00,46367.0,8,25,2017,Thu,20,30,20:30
8/25/2017,21:00:00,46868.0,8,25,2017,Thu,21,00,21:00
8/25/2017,21:30:00,46910.0,8,25,2017,Thu,21,30,21:30
8/25/2017,22:00:00,46017.0,8,25,2017,Thu,22,00,22:00
8/25/2017,22:30:00,46298.0,8,25,2017,Thu,22,30,22:30
8/25/2017,23:00:00,48824.0,8,25,2017,Thu,23,00,23:00
8/25/2017,23:30:00,47692.0,8,25,2017,Thu,23,30,23:30
8/26/2017,0:00:00,46814.0,8,26,2017,Fri,0,00,0:00
8/26/2017,0:30:00,43973.0,8,26,2017,Fri,0,30,0:30
8/26/2017,1:00:00,40989.0,8,26,2017,Fri,1,00,1:00
8/26/2017,1:30:00,40253.0,8,26,2017,Fri,1,30,1:30
8/26/2017,2:00:00,39575.0,8,26,2017,Fri,2,00,2:00
8/26/2017,2:30:00,38708.0,8,26,2017,Fri,2,30,2:30
8/26/2017,3:00:00,36900.0,8,26,2017,Fri,3,00,3:00
8/26/2017,3:30:00,35748.0,8,26,2017,Fri,3,30,3:30
8/26/2017,4:00:00,35067.0,8,26,2017,Fri,4,00,4:00
8/26/2017,4:30:00,34680.0,8,26,2017,Fri,4,30,4:30
8/26/2017,5:00:00,34481.0,8,26,2017,Fri,5,00,5:00
8/26/2017,5:30:00,34789.0,8,26,2017,Fri,5,30,5:30
8/26/2017,6:00:00,35193.0,8,26,2017,Fri,6,00,6:00
8/26/2017,6:30:00,35903.0,8,26,2017,Fri,6,30,6:30
8/26/2017,7:00:00,35696.0,8,26,2017,Fri,7,00,7:00
8/26/2017,7:30:00,36057.0,8,26,2017,Fri,7,30,7:30
8/26/2017,8:00:00,37157.0,8,26,2017,Fri,8,00,8:00
8/26/2017,8:30:00,38899.0,8,26,2017,Fri,8,30,8:30
8/26/2017,9:00:00,40288.0,8,26,2017,Fri,9,00,9:00
8/26/2017,9:30:00,41952.0,8,26,2017,Fri,9,30,9:30
8/26/2017,10:00:00,43160.0,8,26,2017,Fri,10,00,10:00
8/26/2017,10:30:00,44019.0,8,26,2017,Fri,10,30,10:30
8/26/2017,11:00:00,44669.0,8,26,2017,Fri,11,00,11:00
8/26/2017,11:30:00,45403.0,8,26,2017,Fri,11,30,11:30
8/26/2017,12:00:00,46028.0,8,26,2017,Fri,12,00,12:00
8/26/2017,12:30:00,46995.0,8,26,2017,Fri,12,30,12:30
8/26/2017,13:00:00,47861.0,8,26,2017,Fri,13,00,13:00
8/26/2017,13:30:00,46497.0,8,26,2017,Fri,13,30,13:30
8/26/2017,14:00:00,45617.0,8,26,2017,Fri,14,00,14:00
8/26/2017,14:30:00,45528.0,8,26,2017,Fri,14,30,14:30
8/26/2017,15:00:00,44775.0,8,26,2017,Fri,15,00,15:00
8/26/2017,15:30:00,44311.0,8,26,2017,Fri,15,30,15:30
8/26/2017,16:00:00,43720.0,8,26,2017,Fri,16,00,16:00
8/26/2017,16:30:00,43062.0,8,26,2017,Fri,16,30,16:30
8/26/2017,17:00:00,42818.0,8,26,2017,Fri,17,00,17:00
8/26/2017,17:30:00,42619.0,8,26,2017,Fri,17,30,17:30
8/26/2017,18:00:00,43195.0,8,26,2017,Fri,18,00,18:00
8/26/2017,18:30:00,43498.0,8,26,2017,Fri,18,30,18:30
8/26/2017,19:00:00,43903.0,8,26,2017,Fri,19,00,19:00
8/26/2017,19:30:00,43767.0,8,26,2017,Fri,19,30,19:30
8/26/2017,20:00:00,43232.0,8,26,2017,Fri,20,00,20:00
8/26/2017,20:30:00,42588.0,8,26,2017,Fri,20,30,20:30
8/26/2017,21:00:00,43454.0,8,26,2017,Fri,21,00,21:00
8/26/2017,21:30:00,43690.0,8,26,2017,Fri,21,30,21:30
8/26/2017,22:00:00,42891.0,8,26,2017,Fri,22,00,22:00
8/26/2017,22:30:00,43347.0,8,26,2017,Fri,22,30,22:30
8/26/2017,23:00:00,45991.0,8,26,2017,Fri,23,00,23:00
8/26/2017,23:30:00,45162.0,8,26,2017,Fri,23,30,23:30
8/27/2017,0:00:00,44566.0,8,27,2017,Sat,0,00,0:00
8/27/2017,0:30:00,42216.0,8,27,2017,Sat,0,30,0:30
8/27/2017,1:00:00,39227.0,8,27,2017,Sat,1,00,1:00
8/27/2017,1:30:00,38499.0,8,27,2017,Sat,1,30,1:30
8/27/2017,2:00:00,37632.0,8,27,2017,Sat,2,00,2:00
8/27/2017,2:30:00,36815.0,8,27,2017,Sat,2,30,2:30
8/27/2017,3:00:00,35238.0,8,27,2017,Sat,3,00,3:00
8/27/2017,3:30:00,34178.0,8,27,2017,Sat,3,30,3:30
8/27/2017,4:00:00,33331.0,8,27,2017,Sat,4,00,4:00
8/27/2017,4:30:00,32904.0,8,27,2017,Sat,4,30,4:30
8/27/2017,5:00:00,32716.0,8,27,2017,Sat,5,00,5:00
8/27/2017,5:30:00,32765.0,8,27,2017,Sat,5,30,5:30
8/27/2017,6:00:00,32918.0,8,27,2017,Sat,6,00,6:00
8/27/2017,6:30:00,33368.0,8,27,2017,Sat,6,30,6:30
8/27/2017,7:00:00,32819.0,8,27,2017,Sat,7,00,7:00
8/27/2017,7:30:00,32631.0,8,27,2017,Sat,7,30,7:30
8/27/2017,8:00:00,33523.0,8,27,2017,Sat,8,00,8:00
8/27/2017,8:30:00,34603.0,8,27,2017,Sat,8,30,8:30
8/27/2017,9:00:00,36037.0,8,27,2017,Sat,9,00,9:00
8/27/2017,9:30:00,37504.0,8,27,2017,Sat,9,30,9:30
8/27/2017,10:00:00,38567.0,8,27,2017,Sat,10,00,10:00
8/27/2017,10:30:00,39840.0,8,27,2017,Sat,10,30,10:30
8/27/2017,11:00:00,40756.0,8,27,2017,Sat,11,00,11:00
8/27/2017,11:30:00,41642.0,8,27,2017,Sat,11,30,11:30
8/27/2017,12:00:00,42430.0,8,27,2017,Sat,12,00,12:00
8/27/2017,12:30:00,43681.0,8,27,2017,Sat,12,30,12:30
8/27/2017,13:00:00,44509.0,8,27,2017,Sat,13,00,13:00
8/27/2017,13:30:00,43112.0,8,27,2017,Sat,13,30,13:30
8/27/2017,14:00:00,41992.0,8,27,2017,Sat,14,00,14:00
8/27/2017,14:30:00,41841.0,8,27,2017,Sat,14,30,14:30
8/27/2017,15:00:00,40941.0,8,27,2017,Sat,15,00,15:00
8/27/2017,15:30:00,40670.0,8,27,2017,Sat,15,30,15:30
8/27/2017,16:00:00,39919.0,8,27,2017,Sat,16,00,16:00
8/27/2017,16:30:00,39632.0,8,27,2017,Sat,16,30,16:30
8/27/2017,17:00:00,39363.0,8,27,2017,Sat,17,00,17:00
8/27/2017,17:30:00,39557.0,8,27,2017,Sat,17,30,17:30
8/27/2017,18:00:00,40035.0,8,27,2017,Sat,18,00,18:00
8/27/2017,18:30:00,40579.0,8,27,2017,Sat,18,30,18:30
8/27/2017,19:00:00,41543.0,8,27,2017,Sat,19,00,19:00
8/27/2017,19:30:00,41990.0,8,27,2017,Sat,19,30,19:30
8/27/2017,20:00:00,42222.0,8,27,2017,Sat,20,00,20:00
8/27/2017,20:30:00,42243.0,8,27,2017,Sat,20,30,20:30
8/27/2017,21:00:00,43348.0,8,27,2017,Sat,21,00,21:00
8/27/2017,21:30:00,43700.0,8,27,2017,Sat,21,30,21:30
8/27/2017,22:00:00,42862.0,8,27,2017,Sat,22,00,22:00
8/27/2017,22:30:00,43316.0,8,27,2017,Sat,22,30,22:30
8/27/2017,23:00:00,45679.0,8,27,2017,Sat,23,00,23:00
8/27/2017,23:30:00,44815.0,8,27,2017,Sat,23,30,23:30
8/28/2017,0:00:00,43998.0,8,28,2017,Sun,0,00,0:00
8/28/2017,0:30:00,41705.0,8,28,2017,Sun,0,30,0:30
8/28/2017,1:00:00,38983.0,8,28,2017,Sun,1,00,1:00
8/28/2017,1:30:00,38043.0,8,28,2017,Sun,1,30,1:30
8/28/2017,2:00:00,37366.0,8,28,2017,Sun,2,00,2:00
8/28/2017,2:30:00,36736.0,8,28,2017,Sun,2,30,2:30
8/28/2017,3:00:00,35247.0,8,28,2017,Sun,3,00,3:00
8/28/2017,3:30:00,34715.0,8,28,2017,Sun,3,30,3:30
8/28/2017,4:00:00,34120.0,8,28,2017,Sun,4,00,4:00
8/28/2017,4:30:00,34378.0,8,28,2017,Sun,4,30,4:30
8/28/2017,5:00:00,34933.0,8,28,2017,Sun,5,00,5:00
8/28/2017,5:30:00,36402.0,8,28,2017,Sun,5,30,5:30
8/28/2017,6:00:00,38096.0,8,28,2017,Sun,6,00,6:00
8/28/2017,6:30:00,40367.0,8,28,2017,Sun,6,30,6:30
8/28/2017,7:00:00,41814.0,8,28,2017,Sun,7,00,7:00
8/28/2017,7:30:00,43149.0,8,28,2017,Sun,7,30,7:30
8/28/2017,8:00:00,45045.0,8,28,2017,Sun,8,00,8:00
8/28/2017,8:30:00,47374.0,8,28,2017,Sun,8,30,8:30
8/28/2017,9:00:00,48738.0,8,28,2017,Sun,9,00,9:00
8/28/2017,9:30:00,50143.0,8,28,2017,Sun,9,30,9:30
8/28/2017,10:00:00,51401.0,8,28,2017,Sun,10,00,10:00
8/28/2017,10:30:00,51954.0,8,28,2017,Sun,10,30,10:30
8/28/2017,11:00:00,52857.0,8,28,2017,Sun,11,00,11:00
8/28/2017,11:30:00,53645.0,8,28,2017,Sun,11,30,11:30
8/28/2017,12:00:00,54435.0,8,28,2017,Sun,12,00,12:00
8/28/2017,12:30:00,54785.0,8,28,2017,Sun,12,30,12:30
8/28/2017,13:00:00,55309.0,8,28,2017,Sun,13,00,13:00
8/28/2017,13:30:00,54635.0,8,28,2017,Sun,13,30,13:30
8/28/2017,14:00:00,54812.0,8,28,2017,Sun,14,00,14:00
8/28/2017,14:30:00,55063.0,8,28,2017,Sun,14,30,14:30
8/28/2017,15:00:00,54280.0,8,28,2017,Sun,15,00,15:00
8/28/2017,15:30:00,53918.0,8,28,2017,Sun,15,30,15:30
8/28/2017,16:00:00,53413.0,8,28,2017,Sun,16,00,16:00
8/28/2017,16:30:00,52529.0,8,28,2017,Sun,16,30,16:30
8/28/2017,17:00:00,51975.0,8,28,2017,Sun,17,00,17:00
8/28/2017,17:30:00,51606.0,8,28,2017,Sun,17,30,17:30
8/28/2017,18:00:00,51475.0,8,28,2017,Sun,18,00,18:00
8/28/2017,18:30:00,51562.0,8,28,2017,Sun,18,30,18:30
8/28/2017,19:00:00,52182.0,8,28,2017,Sun,19,00,19:00
8/28/2017,19:30:00,51781.0,8,28,2017,Sun,19,30,19:30
8/28/2017,20:00:00,50896.0,8,28,2017,Sun,20,00,20:00
8/28/2017,20:30:00,49821.0,8,28,2017,Sun,20,30,20:30
8/28/2017,21:00:00,50021.0,8,28,2017,Sun,21,00,21:00
8/28/2017,21:30:00,49815.0,8,28,2017,Sun,21,30,21:30
8/28/2017,22:00:00,48352.0,8,28,2017,Sun,22,00,22:00
8/28/2017,22:30:00,48376.0,8,28,2017,Sun,22,30,22:30
8/28/2017,23:00:00,50609.0,8,28,2017,Sun,23,00,23:00
8/28/2017,23:30:00,49282.0,8,28,2017,Sun,23,30,23:30
8/29/2017,0:00:00,48253.0,8,29,2017,Mon,0,00,0:00
8/29/2017,0:30:00,45706.0,8,29,2017,Mon,0,30,0:30
8/29/2017,1:00:00,42833.0,8,29,2017,Mon,1,00,1:00
8/29/2017,1:30:00,41992.0,8,29,2017,Mon,1,30,1:30
8/29/2017,2:00:00,41252.0,8,29,2017,Mon,2,00,2:00
8/29/2017,2:30:00,40533.0,8,29,2017,Mon,2,30,2:30
8/29/2017,3:00:00,38945.0,8,29,2017,Mon,3,00,3:00
8/29/2017,3:30:00,38184.0,8,29,2017,Mon,3,30,3:30
8/29/2017,4:00:00,37690.0,8,29,2017,Mon,4,00,4:00
8/29/2017,4:30:00,37663.0,8,29,2017,Mon,4,30,4:30
8/29/2017,5:00:00,37781.0,8,29,2017,Mon,5,00,5:00
8/29/2017,5:30:00,39077.0,8,29,2017,Mon,5,30,5:30
8/29/2017,6:00:00,40532.0,8,29,2017,Mon,6,00,6:00
8/29/2017,6:30:00,42849.0,8,29,2017,Mon,6,30,6:30
8/29/2017,7:00:00,43863.0,8,29,2017,Mon,7,00,7:00
8/29/2017,7:30:00,45454.0,8,29,2017,Mon,7,30,7:30
8/29/2017,8:00:00,47133.0,8,29,2017,Mon,8,00,8:00
8/29/2017,8:30:00,49182.0,8,29,2017,Mon,8,30,8:30
8/29/2017,9:00:00,50547.0,8,29,2017,Mon,9,00,9:00
8/29/2017,9:30:00,51932.0,8,29,2017,Mon,9,30,9:30
8/29/2017,10:00:00,53074.0,8,29,2017,Mon,10,00,10:00
8/29/2017,10:30:00,53634.0,8,29,2017,Mon,10,30,10:30
8/29/2017,11:00:00,54298.0,8,29,2017,Mon,11,00,11:00
8/29/2017,11:30:00,54966.0,8,29,2017,Mon,11,30,11:30
8/29/2017,12:00:00,55761.0,8,29,2017,Mon,12,00,12:00
8/29/2017,12:30:00,55892.0,8,29,2017,Mon,12,30,12:30
8/29/2017,13:00:00,56230.0,8,29,2017,Mon,13,00,13:00
8/29/2017,13:30:00,55765.0,8,29,2017,Mon,13,30,13:30
8/29/2017,14:00:00,55624.0,8,29,2017,Mon,14,00,14:00
8/29/2017,14:30:00,56081.0,8,29,2017,Mon,14,30,14:30
8/29/2017,15:00:00,55275.0,8,29,2017,Mon,15,00,15:00
8/29/2017,15:30:00,54772.0,8,29,2017,Mon,15,30,15:30
8/29/2017,16:00:00,54121.0,8,29,2017,Mon,16,00,16:00
8/29/2017,16:30:00,53556.0,8,29,2017,Mon,16,30,16:30
8/29/2017,17:00:00,53019.0,8,29,2017,Mon,17,00,17:00
8/29/2017,17:30:00,52411.0,8,29,2017,Mon,17,30,17:30
8/29/2017,18:00:00,52317.0,8,29,2017,Mon,18,00,18:00
8/29/2017,18:30:00,52250.0,8,29,2017,Mon,18,30,18:30
8/29/2017,19:00:00,52624.0,8,29,2017,Mon,19,00,19:00
8/29/2017,19:30:00,52003.0,8,29,2017,Mon,19,30,19:30
8/29/2017,20:00:00,50927.0,8,29,2017,Mon,20,00,20:00
8/29/2017,20:30:00,49910.0,8,29,2017,Mon,20,30,20:30
8/29/2017,21:00:00,50309.0,8,29,2017,Mon,21,00,21:00
8/29/2017,21:30:00,50012.0,8,29,2017,Mon,21,30,21:30
8/29/2017,22:00:00,48846.0,8,29,2017,Mon,22,00,22:00
8/29/2017,22:30:00,48728.0,8,29,2017,Mon,22,30,22:30
8/29/2017,23:00:00,50907.0,8,29,2017,Mon,23,00,23:00
8/29/2017,23:30:00,49598.0,8,29,2017,Mon,23,30,23:30
8/30/2017,0:00:00,48474.0,8,30,2017,Tue,0,00,0:00
8/30/2017,0:30:00,45857.0,8,30,2017,Tue,0,30,0:30
8/30/2017,1:00:00,42973.0,8,30,2017,Tue,1,00,1:00
8/30/2017,1:30:00,42258.0,8,30,2017,Tue,1,30,1:30
8/30/2017,2:00:00,41561.0,8,30,2017,Tue,2,00,2:00
8/30/2017,2:30:00,41071.0,8,30,2017,Tue,2,30,2:30
8/30/2017,3:00:00,39579.0,8,30,2017,Tue,3,00,3:00
8/30/2017,3:30:00,38640.0,8,30,2017,Tue,3,30,3:30
8/30/2017,4:00:00,38100.0,8,30,2017,Tue,4,00,4:00
8/30/2017,4:30:00,37957.0,8,30,2017,Tue,4,30,4:30
8/30/2017,5:00:00,38190.0,8,30,2017,Tue,5,00,5:00
8/30/2017,5:30:00,39687.0,8,30,2017,Tue,5,30,5:30
8/30/2017,6:00:00,40889.0,8,30,2017,Tue,6,00,6:00
8/30/2017,6:30:00,43154.0,8,30,2017,Tue,6,30,6:30
8/30/2017,7:00:00,44366.0,8,30,2017,Tue,7,00,7:00
8/30/2017,7:30:00,45896.0,8,30,2017,Tue,7,30,7:30
8/30/2017,8:00:00,47839.0,8,30,2017,Tue,8,00,8:00
8/30/2017,8:30:00,49731.0,8,30,2017,Tue,8,30,8:30
8/30/2017,9:00:00,51261.0,8,30,2017,Tue,9,00,9:00
8/30/2017,9:30:00,52620.0,8,30,2017,Tue,9,30,9:30
8/30/2017,10:00:00,53449.0,8,30,2017,Tue,10,00,10:00
8/30/2017,10:30:00,54005.0,8,30,2017,Tue,10,30,10:30
8/30/2017,11:00:00,54749.0,8,30,2017,Tue,11,00,11:00
8/30/2017,11:30:00,55536.0,8,30,2017,Tue,11,30,11:30
8/30/2017,12:00:00,55974.0,8,30,2017,Tue,12,00,12:00
8/30/2017,12:30:00,55789.0,8,30,2017,Tue,12,30,12:30
8/30/2017,13:00:00,55927.0,8,30,2017,Tue,13,00,13:00
8/30/2017,13:30:00,55021.0,8,30,2017,Tue,13,30,13:30
8/30/2017,14:00:00,54822.0,8,30,2017,Tue,14,00,14:00
8/30/2017,14:30:00,54972.0,8,30,2017,Tue,14,30,14:30
8/30/2017,15:00:00,53911.0,8,30,2017,Tue,15,00,15:00
8/30/2017,15:30:00,53575.0,8,30,2017,Tue,15,30,15:30
8/30/2017,16:00:00,53081.0,8,30,2017,Tue,16,00,16:00
8/30/2017,16:30:00,52222.0,8,30,2017,Tue,16,30,16:30
8/30/2017,17:00:00,51482.0,8,30,2017,Tue,17,00,17:00
8/30/2017,17:30:00,50992.0,8,30,2017,Tue,17,30,17:30
8/30/2017,18:00:00,51180.0,8,30,2017,Tue,18,00,18:00
8/30/2017,18:30:00,51410.0,8,30,2017,Tue,18,30,18:30
8/30/2017,19:00:00,51891.0,8,30,2017,Tue,19,00,19:00
8/30/2017,19:30:00,51451.0,8,30,2017,Tue,19,30,19:30
8/30/2017,20:00:00,50672.0,8,30,2017,Tue,20,00,20:00
8/30/2017,20:30:00,49671.0,8,30,2017,Tue,20,30,20:30
8/30/2017,21:00:00,49496.0,8,30,2017,Tue,21,00,21:00
8/30/2017,21:30:00,48705.0,8,30,2017,Tue,21,30,21:30
8/30/2017,22:00:00,47278.0,8,30,2017,Tue,22,00,22:00
8/30/2017,22:30:00,47506.0,8,30,2017,Tue,22,30,22:30
8/30/2017,23:00:00,49693.0,8,30,2017,Tue,23,00,23:00
8/30/2017,23:30:00,48389.0,8,30,2017,Tue,23,30,23:30
8/31/2017,0:00:00,47414.0,8,31,2017,Wed,0,00,0:00
8/31/2017,0:30:00,45062.0,8,31,2017,Wed,0,30,0:30
8/31/2017,1:00:00,41893.0,8,31,2017,Wed,1,00,1:00
8/31/2017,1:30:00,41371.0,8,31,2017,Wed,1,30,1:30
8/31/2017,2:00:00,40639.0,8,31,2017,Wed,2,00,2:00
8/31/2017,2:30:00,40128.0,8,31,2017,Wed,2,30,2:30
8/31/2017,3:00:00,38530.0,8,31,2017,Wed,3,00,3:00
8/31/2017,3:30:00,37868.0,8,31,2017,Wed,3,30,3:30
8/31/2017,4:00:00,37369.0,8,31,2017,Wed,4,00,4:00
8/31/2017,4:30:00,37198.0,8,31,2017,Wed,4,30,4:30
8/31/2017,5:00:00,37524.0,8,31,2017,Wed,5,00,5:00
8/31/2017,5:30:00,38888.0,8,31,2017,Wed,5,30,5:30
8/31/2017,6:00:00,40224.0,8,31,2017,Wed,6,00,6:00
8/31/2017,6:30:00,42512.0,8,31,2017,Wed,6,30,6:30
8/31/2017,7:00:00,44097.0,8,31,2017,Wed,7,00,7:00
8/31/2017,7:30:00,45382.0,8,31,2017,Wed,7,30,7:30
8/31/2017,8:00:00,47079.0,8,31,2017,Wed,8,00,8:00
8/31/2017,8:30:00,48942.0,8,31,2017,Wed,8,30,8:30
8/31/2017,9:00:00,50267.0,8,31,2017,Wed,9,00,9:00
8/31/2017,9:30:00,51206.0,8,31,2017,Wed,9,30,9:30
8/31/2017,10:00:00,52017.0,8,31,2017,Wed,10,00,10:00
8/31/2017,10:30:00,52708.0,8,31,2017,Wed,10,30,10:30
8/31/2017,11:00:00,53009.0,8,31,2017,Wed,11,00,11:00
8/31/2017,11:30:00,53577.0,8,31,2017,Wed,11,30,11:30
8/31/2017,12:00:00,54249.0,8,31,2017,Wed,12,00,12:00
8/31/2017,12:30:00,53592.0,8,31,2017,Wed,12,30,12:30
8/31/2017,13:00:00,54049.0,8,31,2017,Wed,13,00,13:00
8/31/2017,13:30:00,52916.0,8,31,2017,Wed,13,30,13:30
8/31/2017,14:00:00,52692.0,8,31,2017,Wed,14,00,14:00
